image_path,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,label_name,label_id
yoga_poses_dataset/DATASET/TRAIN/downdog/00000139.jpg,0.17641057074069977,0.23262706398963928,0.37364715337753296,0.2540031373500824,0.3705829381942749,0.5852749347686768,0.21933263540267944,0.31582120060920715,0.5012610554695129,0.1331251859664917,0.20766834914684296,0.3666338622570038,0.11757435649633408,0.18193362653255463,0.32226666808128357,0.257826030254364,0.33134227991104126,0.6388917565345764,0.26981911063194275,0.3335665166378021,0.6655049324035645,0.16988655924797058,0.3474888801574707,0.5414146184921265,0.1569049060344696,0.28858867287635803,0.49418678879737854,0.11490831524133682,0.5185278654098511,0.7024524211883545,0.14647261798381805,0.456756055355072,0.720477283000946,0.1557551622390747,0.07771281152963638,0.2873743772506714,0.13737772405147552,0.06848829984664917,0.23375347256660461,0.08543030172586441,0.05242527276277542,0.11534501612186432,0.296207457780838,0.17965808510780334,0.39556753635406494,0.19917452335357666,0.14196862280368805,0.22858212888240814,0.04466814547777176,0.029809556901454926,0.05431906506419182,downdog,0
yoga_poses_dataset/DATASET/TRAIN/downdog/00000140.jpg,0.2157009392976761,0.36711522936820984,0.4905584454536438,0.23589017987251282,0.4201931953430176,0.564484715461731,0.2295871078968048,0.4091935157775879,0.5511572360992432,0.20198117196559906,0.3754122853279114,0.5515955686569214,0.21246233582496643,0.393959105014801,0.5761691927909851,0.3042339086532593,0.4776204228401184,0.7939380407333374,0.310950368642807,0.4590052664279938,0.7590171098709106,0.20688273012638092,0.5545257329940796,0.711967945098877,0.22772422432899475,0.5907454490661621,0.7688590884208679,0.1353444755077362,0.7992949485778809,0.8699431419372559,0.11561918258666992,0.5330447554588318,0.6105961799621582,0.25380152463912964,0.14367663860321045,0.4392140805721283,0.20674489438533783,0.11699351668357849,0.3492518663406372,0.27350369095802307,0.18969514966011047,0.35191071033477783,0.32357311248779297,0.2243742197751999,0.41760751605033875,0.058396998792886734,0.0557224415242672,0.06577081233263016,0.04477473348379135,0.042951490730047226,0.050863057374954224,downdog,0
yoga_poses_dataset/DATASET/TRAIN/downdog/00000142.jpg,0.17341306805610657,0.36046701669692993,0.4817349910736084,0.14673617482185364,0.3305969536304474,0.44109538197517395,0.15007685124874115,0.3363206386566162,0.44859305024147034,0.20549485087394714,0.47505244612693787,0.6715659499168396,0.2155112773180008,0.4996691942214966,0.7070589065551758,0.3004826605319977,0.5589296221733093,0.8745954632759094,0.2532076835632324,0.46500644087791443,0.7316636443138123,0.12443339079618454,0.35336339473724365,0.4390381872653961,0.13452211022377014,0.36054757237434387,0.4630715548992157,0.08595225214958191,0.4757362902164459,0.591647207736969,0.10143254697322845,0.45596298575401306,0.5847267508506775,0.46624213457107544,0.3020440340042114,0.8163589239120483,0.44528210163116455,0.2963627278804779,0.7846829891204834,0.625920832157135,0.5055916905403137,0.8622719645500183,0.5604497790336609,0.4520144462585449,0.7776131629943848,0.6560667157173157,0.5653590559959412,0.7385554909706116,0.6353622078895569,0.5555388927459717,0.7475656867027283,downdog,0
yoga_poses_dataset/DATASET/TRAIN/downdog/00000143.jpg,0.11274169385433197,0.21407116949558258,0.34231171011924744,0.1319570392370224,0.2656381130218506,0.43276339769363403,0.12782134115695953,0.26747721433639526,0.43125078082084656,0.2028902769088745,0.35587069392204285,0.6624939441680908,0.17893941700458527,0.3405807912349701,0.6174401044845581,0.3052518367767334,0.4055115580558777,0.8479606509208679,0.24195848405361176,0.33360201120376587,0.695388913154602,0.20573876798152924,0.4645313322544098,0.6584072113037109,0.17171767354011536,0.413359135389328,0.5837303400039673,0.14540983736515045,0.5874727368354797,0.6685589551925659,0.08076028525829315,0.42511093616485596,0.49467310309410095,0.19166132807731628,0.06536543369293213,0.34212300181388855,0.19518105685710907,0.07484295964241028,0.3541985750198364,0.5338635444641113,0.44253459572792053,0.7811352610588074,0.44877928495407104,0.38912591338157654,0.6797804832458496,0.5066273808479309,0.5041235089302063,0.6154701709747314,0.4717378616333008,0.4871565103530884,0.5999213457107544,downdog,0
yoga_poses_dataset/DATASET/TRAIN/downdog/00000144.jpg,0.41452693939208984,0.4751754701137543,0.6433925628662109,0.3644639849662781,0.40080568194389343,0.5476411581039429,0.26936274766921997,0.29453012347221375,0.4037627875804901,0.1893138736486435,0.19035781919956207,0.27727749943733215,0.20835550129413605,0.2057563215494156,0.30287790298461914,0.40413224697113037,0.3871746063232422,0.6198706030845642,0.35609596967697144,0.3376368284225464,0.5468394160270691,0.36206701397895813,0.38171640038490295,0.49779942631721497,0.3652105927467346,0.38013407588005066,0.4874035716056824,0.33092552423477173,0.3549689054489136,0.4061373174190521,0.6119183897972107,0.6384442448616028,0.7196142077445984,0.22955238819122314,0.14667348563671112,0.4663087725639343,0.23442848026752472,0.145438551902771,0.485423743724823,0.23635046184062958,0.4006972312927246,0.7233999371528625,0.19669349491596222,0.3157837390899658,0.5750007629394531,0.002598964376375079,0.007434070575982332,0.010396293364465237,0.00259248074144125,0.0075684767216444016,0.010594447143375874,downdog,0
yoga_poses_dataset/DATASET/TRAIN/downdog/00000145.jpg,0.3650756776332855,0.4120970666408539,0.6810747385025024,0.3094424605369568,0.365069717168808,0.5976003408432007,0.2724858522415161,0.3200565278530121,0.5269879698753357,0.3622642457485199,0.44229766726493835,0.7499359846115112,0.33195748925209045,0.40440770983695984,0.688983678817749,0.3170473575592041,0.3275953233242035,0.6603372693061829,0.3437928855419159,0.34248510003089905,0.6963016986846924,0.2843034267425537,0.4676230251789093,0.7062380313873291,0.3263368606567383,0.4928199350833893,0.7686830163002014,0.26727092266082764,0.6768993735313416,0.8603824973106384,0.1535158008337021,0.2982068359851837,0.41216686367988586,0.48257189989089966,0.18915492296218872,0.746330201625824,0.42947065830230713,0.17846089601516724,0.6664618849754333,0.5243882536888123,0.34845730662345886,0.6823800206184387,0.4737500548362732,0.3160610795021057,0.618898868560791,0.6787905693054199,0.6015802621841431,0.774600625038147,0.3785669207572937,0.3330175280570984,0.4525735676288605,downdog,0
yoga_poses_dataset/DATASET/TRAIN/downdog/00000146.jpg,0.16391034424304962,0.3124309778213501,0.4116232991218567,0.19309131801128387,0.38152289390563965,0.5023536086082458,0.16776002943515778,0.331495463848114,0.4387446641921997,0.1887996792793274,0.3754118084907532,0.5364564657211304,0.16757844388484955,0.33962130546569824,0.49676430225372314,0.293999046087265,0.48436784744262695,0.7940705418586731,0.24940143525600433,0.41302546858787537,0.703921377658844,0.1647835671901703,0.5002679824829102,0.6471214890480042,0.026066787540912628,0.08018089830875397,0.11294471472501755,0.006652357056736946,0.0815003290772438,0.09317376464605331,0.026809630915522575,0.2246144860982895,0.2936452627182007,0.18866923451423645,0.0469433069229126,0.32426366209983826,0.20089147984981537,0.05843847990036011,0.35749760270118713,0.4951598644256592,0.29246222972869873,0.5991820096969604,0.024871472269296646,0.018989546224474907,0.037711381912231445,0.26461100578308105,0.2087157666683197,0.27474871277809143,0.009714203886687756,0.007594247814267874,0.010411679744720459,downdog,0
yoga_poses_dataset/DATASET/TRAIN/downdog/00000147.jpg,0.042272865772247314,0.0253409743309021,0.07340065389871597,0.025847703218460083,0.015111698769032955,0.045183215290308,0.0255496334284544,0.014841665513813496,0.04439615458250046,0.02073790319263935,0.013185165822505951,0.03592362254858017,0.03635551407933235,0.02135518006980419,0.06296650320291519,0.04078428074717522,0.033505555242300034,0.07238997519016266,0.02312464453279972,0.01753140613436699,0.03888891264796257,0.049536317586898804,0.04734564200043678,0.09030116349458694,0.045230407267808914,0.03848825395107269,0.07600267231464386,0.023242129012942314,0.023154528811573982,0.042739953845739365,0.024884283542633057,0.022165216505527496,0.04109632223844528,0.06365238130092621,0.06890235841274261,0.1168052926659584,0.06575527787208557,0.06501225382089615,0.11378660053014755,0.028447004035115242,0.031517405062913895,0.052310727536678314,0.03240439295768738,0.03910830244421959,0.062247809022665024,0.006896070204675198,0.008249008096754551,0.01237824559211731,0.017494499683380127,0.02428719401359558,0.034485142678022385,downdog,0
yoga_poses_dataset/DATASET/TRAIN/downdog/00000150.jpg,0.1934937834739685,0.2794869542121887,0.4979603886604309,0.17280928790569305,0.2641301453113556,0.46785447001457214,0.16064085066318512,0.24384638667106628,0.4337925314903259,0.21584579348564148,0.3210834264755249,0.613027036190033,0.1740911602973938,0.26454028487205505,0.5063720345497131,0.23128755390644073,0.2830686569213867,0.6451636552810669,0.19279372692108154,0.21604764461517334,0.5095484852790833,0.24315601587295532,0.5608845353126526,0.8865667581558228,0.12528172135353088,0.26961269974708557,0.4517378509044647,0.1400984823703766,0.5885610580444336,0.7655007839202881,0.1283860206604004,0.455858051776886,0.6431906223297119,0.29152238368988037,0.05709970369935036,0.5247820615768433,0.32000732421875,0.0681660920381546,0.5816500186920166,0.5823307633399963,0.3821069598197937,0.9047276973724365,0.3759628236293793,0.24917104840278625,0.5938491225242615,0.4502720832824707,0.4351094961166382,0.6047843098640442,0.5034924149513245,0.475240021944046,0.713335394859314,downdog,0
yoga_poses_dataset/DATASET/TRAIN/downdog/00000151.jpg,0.3319178521633148,0.36516961455345154,0.547419011592865,0.31393617391586304,0.3384207785129547,0.5059870481491089,0.35247138142585754,0.38067373633384705,0.5656195878982544,0.42376503348350525,0.4135528802871704,0.6556829810142517,0.4119736850261688,0.4062563478946686,0.635564923286438,0.46272215247154236,0.3978967070579529,0.7283598184585571,0.4965802729129791,0.45421338081359863,0.8039461374282837,0.4807291030883789,0.423946738243103,0.6682891845703125,0.6140193343162537,0.5959124565124512,0.8527606129646301,0.35149329900741577,0.3011462688446045,0.44447609782218933,0.7410565614700317,0.7041855454444885,0.8937303423881531,0.3770616054534912,0.23604895174503326,0.8429376482963562,0.37436413764953613,0.24077683687210083,0.8417861461639404,0.2856423258781433,0.45915740728378296,0.9090098142623901,0.21960248053073883,0.38634535670280457,0.7629984617233276,0.17035742104053497,0.512207567691803,0.7882885932922363,0.13048063218593597,0.531059980392456,0.7747517824172974,downdog,0
yoga_poses_dataset/DATASET/TRAIN/downdog/00000152.jpg,0.20821647346019745,0.3838634788990021,0.6508763432502747,0.19199320673942566,0.38880687952041626,0.6491523385047913,0.17294226586818695,0.34940680861473083,0.5864860415458679,0.16486544907093048,0.3737538158893585,0.6539914608001709,0.17574748396873474,0.4070592522621155,0.7174421548843384,0.16993282735347748,0.2970561981201172,0.6164775490760803,0.20832233130931854,0.3391849398612976,0.7212306261062622,0.1846107393503189,0.5576620101928711,0.8249629735946655,0.16772496700286865,0.49455899000167847,0.7548588514328003,0.12551967799663544,0.7323330640792847,0.8889604806900024,0.10946985334157944,0.49758249521255493,0.661849319934845,0.4356689155101776,0.18830090761184692,0.7910878658294678,0.43274757266044617,0.18806594610214233,0.7858640551567078,0.6689573526382446,0.48026448488235474,0.8989254236221313,0.5178326964378357,0.36880531907081604,0.6993970274925232,0.8177807331085205,0.6783997416496277,0.8975368738174438,0.48127850890159607,0.39126041531562805,0.5539775490760803,downdog,0
yoga_poses_dataset/DATASET/TRAIN/downdog/00000153.jpg,0.171488955616951,0.18656642735004425,0.31001943349838257,0.24870549142360687,0.26414355635643005,0.43118980526924133,0.245503231883049,0.26032495498657227,0.4246486723423004,0.368162602186203,0.3361063301563263,0.581298291683197,0.21889160573482513,0.19992442429065704,0.34692320227622986,0.12584558129310608,0.10000509768724442,0.22213858366012573,0.3599008619785309,0.2691178619861603,0.595643937587738,0.13533852994441986,0.13954901695251465,0.21738247573375702,0.22127845883369446,0.22576898336410522,0.31602659821510315,0.10404935479164124,0.10314946621656418,0.13753990828990936,0.6209936738014221,0.6730626821517944,0.7642765045166016,0.19384102523326874,0.04606032371520996,0.5088105797767639,0.19199733436107635,0.03762625530362129,0.48607251048088074,0.22925421595573425,0.32127973437309265,0.7614352107048035,0.24149923026561737,0.3218241035938263,0.7544163465499878,0.1359347552061081,0.5024319291114807,0.6891517639160156,0.034325920045375824,0.18551284074783325,0.23639748990535736,downdog,0
yoga_poses_dataset/DATASET/TRAIN/downdog/00000154.jpg,0.21155022084712982,0.2313445657491684,0.4305100739002228,0.2850213348865509,0.3299737572669983,0.6000722646713257,0.3122238218784332,0.3590168058872223,0.6540292501449585,0.2923721373081207,0.3572300672531128,0.6733971834182739,0.30319944024086,0.36961695551872253,0.702201247215271,0.3251442313194275,0.34750789403915405,0.7625998258590698,0.30479076504707336,0.32053184509277344,0.7095952033996582,0.2412780374288559,0.38842812180519104,0.6510701775550842,0.2971534729003906,0.4602065682411194,0.7868598103523254,0.23837701976299286,0.5683308839797974,0.8007530570030212,0.23223868012428284,0.5007612705230713,0.7436977028846741,0.43081527948379517,0.14414335787296295,0.7255855798721313,0.43160945177078247,0.15322652459144592,0.7278397083282471,0.5313942432403564,0.3571758568286896,0.7794811129570007,0.4871971905231476,0.3258269131183624,0.7126266360282898,0.37428271770477295,0.31159165501594543,0.4710402190685272,0.46336445212364197,0.38840118050575256,0.5909149050712585,downdog,0
yoga_poses_dataset/DATASET/TRAIN/downdog/00000155.jpg,0.1370810568332672,0.18729783594608307,0.29077133536338806,0.24238704144954681,0.3291582465171814,0.4934433102607727,0.16378991305828094,0.22361385822296143,0.3324487507343292,0.2853565216064453,0.3415718376636505,0.5378736257553101,0.2276952862739563,0.28260019421577454,0.43434861302375793,0.39839881658554077,0.3945297300815582,0.727057695388794,0.4055834710597992,0.45240071415901184,0.8092155456542969,0.4795524775981903,0.5144281983375549,0.7782249450683594,0.48655965924263,0.6107111573219299,0.8516963124275208,0.2764013409614563,0.29484570026397705,0.412455677986145,0.49675223231315613,0.615020215511322,0.741555392742157,0.22271792590618134,0.16347500681877136,0.6318107843399048,0.23224249482154846,0.16417407989501953,0.6975082159042358,0.030740726739168167,0.06818199902772903,0.13137833774089813,0.035445436835289,0.08024345338344574,0.15366478264331818,0.008024657145142555,0.02815244346857071,0.04479590803384781,0.0033115765545517206,0.014753676950931549,0.020281584933400154,downdog,0
yoga_poses_dataset/DATASET/TRAIN/downdog/00000156.jpg,0.23170553147792816,0.39935535192489624,0.5363359451293945,0.20136511325836182,0.3619483709335327,0.4843873977661133,0.20268981158733368,0.3648850917816162,0.4865579307079315,0.212202250957489,0.380482941865921,0.5265669822692871,0.21574188768863678,0.38601362705230713,0.5334396958351135,0.31174343824386597,0.49352821707725525,0.7322500348091125,0.30755841732025146,0.49128487706184387,0.7290565371513367,0.2793880105018616,0.6017761826515198,0.7943552136421204,0.23745878040790558,0.4911884367465973,0.6681433320045471,0.2274136245250702,0.6734370589256287,0.8477172255516052,0.21367187798023224,0.5832860469818115,0.7556567192077637,0.4546625018119812,0.4033775329589844,0.7881965041160583,0.4504828453063965,0.39641717076301575,0.7766397595405579,0.41761574149131775,0.45209774374961853,0.6816681027412415,0.4442920684814453,0.4823808968067169,0.7287739515304565,0.49127233028411865,0.5019246339797974,0.6602932214736938,0.6203596591949463,0.6469919681549072,0.860974133014679,downdog,0
yoga_poses_dataset/DATASET/TRAIN/downdog/00000158.jpg,0.3650756776332855,0.4120970666408539,0.6810747385025024,0.3094424605369568,0.365069717168808,0.5976003408432007,0.2724858522415161,0.3200565278530121,0.5269879698753357,0.3622642457485199,0.44229766726493835,0.7499359846115112,0.33195748925209045,0.40440770983695984,0.688983678817749,0.3170473575592041,0.3275953233242035,0.6603372693061829,0.3437928855419159,0.34248510003089905,0.6963016986846924,0.2843034267425537,0.4676230251789093,0.7062380313873291,0.3263368606567383,0.4928199350833893,0.7686830163002014,0.26727092266082764,0.6768993735313416,0.8603824973106384,0.1535158008337021,0.2982068359851837,0.41216686367988586,0.48257189989089966,0.18915492296218872,0.746330201625824,0.42947065830230713,0.17846089601516724,0.6664618849754333,0.5243882536888123,0.34845730662345886,0.6823800206184387,0.4737500548362732,0.3160610795021057,0.618898868560791,0.6787905693054199,0.6015802621841431,0.774600625038147,0.3785669207572937,0.3330175280570984,0.4525735676288605,downdog,0
yoga_poses_dataset/DATASET/TRAIN/downdog/00000159.jpg,0.20821647346019745,0.3838634788990021,0.6508763432502747,0.19199320673942566,0.38880687952041626,0.6491523385047913,0.17294226586818695,0.34940680861473083,0.5864860415458679,0.16486544907093048,0.3737538158893585,0.6539914608001709,0.17574748396873474,0.4070592522621155,0.7174421548843384,0.16993282735347748,0.2970561981201172,0.6164775490760803,0.20832233130931854,0.3391849398612976,0.7212306261062622,0.1846107393503189,0.5576620101928711,0.8249629735946655,0.16772496700286865,0.49455899000167847,0.7548588514328003,0.12551967799663544,0.7323330640792847,0.8889604806900024,0.10946985334157944,0.49758249521255493,0.661849319934845,0.4356689155101776,0.18830090761184692,0.7910878658294678,0.43274757266044617,0.18806594610214233,0.7858640551567078,0.6689573526382446,0.48026448488235474,0.8989254236221313,0.5178326964378357,0.36880531907081604,0.6993970274925232,0.8177807331085205,0.6783997416496277,0.8975368738174438,0.48127850890159607,0.39126041531562805,0.5539775490760803,downdog,0
