nose_x,nose_y,nose_score,left_eye_x,left_eye_y,left_eye_score,right_eye_x,right_eye_y,right_eye_score,left_ear_x,left_ear_y,left_ear_score,right_ear_x,right_ear_y,right_ear_score,left_shoulder_x,left_shoulder_y,left_shoulder_score,right_shoulder_x,right_shoulder_y,right_shoulder_score,left_elbow_x,left_elbow_y,left_elbow_score,right_elbow_x,right_elbow_y,right_elbow_score,left_wrist_x,left_wrist_y,left_wrist_score,right_wrist_x,right_wrist_y,right_wrist_score,left_hip_x,left_hip_y,left_hip_score,right_hip_x,right_hip_y,right_hip_score,left_knee_x,left_knee_y,left_knee_score,right_knee_x,right_knee_y,right_knee_score,left_ankle_x,left_ankle_y,left_ankle_score,right_ankle_x,right_ankle_y,right_ankle_score,label,correctness,image_path
-0.4633376896465287,-0.0087326401415045,0.4825212061405182,-0.4798371328963135,-0.0042506112351226,0.667934238910675,-0.4834016433986978,0.0100511674646629,0.4815742969512939,-0.4880746856053478,0.0504955262870153,0.6329686641693115,-0.4782862358106796,0.0732318215662049,0.6386112570762634,-0.3797162321882701,0.0162081033376003,0.6255732178688049,-0.4132685812130088,0.0895035364981936,0.7249935269355774,-0.2561175951663519,0.0641976660376418,0.3037752211093902,-0.2789259518494744,0.1469865197272556,0.3215601444244385,-0.0218284763044579,0.0642071869498047,0.2542391717433929,-0.0356345130090619,0.1339093088487208,0.2718274593353271,0.0039711724631417,-0.0266655162231136,0.5670494437217712,-0.0039711724631417,0.0266655162231136,0.6087923645973206,0.2416050472735603,-0.1929083783283212,0.6206340789794922,0.2310951503597491,-0.1773922072821589,0.6421169638633728,0.2469750797562349,0.107173873426911,0.5878629088401794,0.2469616314678048,0.1278744786742724,0.6700895428657532,bridge,1,YogaSinglePose-PTIT-main/dataset/bridge/br10_0010.jpg
-0.4717949680282609,-0.009120407439233,0.5764998197555542,-0.4908074453241077,0.0044544400698415,0.5637362003326416,-0.4926197629900596,0.0138216908848146,0.468348741531372,-0.4880045547894083,0.0685946485838922,0.4921525716781616,-0.4983417056480419,0.0896491826197222,0.618428111076355,-0.3759935895784351,0.0320279895285373,0.6659386157989502,-0.4147313259517709,0.0894380244777631,0.5215620994567871,-0.2445030396666753,0.0798736435092828,0.3199510872364044,-0.2870436529620244,0.15587064010465,0.289107471704483,-0.0129426651347652,0.077566408566548,0.2867631018161773,-0.0384551462375496,0.1628809427546554,0.3612038493156433,0.0055207517709758,-0.0259466104296094,0.4625608623027801,-0.0055208748235061,0.0259466104296094,0.4601767957210541,0.2578023110341896,-0.1830224270158138,0.5420646071434021,0.2514774109778392,-0.1718237853926956,0.617486298084259,0.2878062094921645,0.1338778305254412,0.6447204351425171,0.2795474158699464,0.1573464091002883,0.6828716993331909,bridge,1,YogaSinglePose-PTIT-main/dataset/bridge/br10_0011.jpg
-0.4638611732050725,0.0068693931507123,0.4745317101478576,-0.4821425143718583,0.01828448019801,0.4778242409229278,-0.4838614478703046,0.0297889040739524,0.5708724856376648,-0.4907762314125209,0.0735230171426419,0.5877764821052551,-0.4761499782033519,0.0946311187075666,0.4756968915462494,-0.3783230745869133,0.0397688888261082,0.5013008117675781,-0.409812454655713,0.097498812072871,0.5700746774673462,-0.2208450978337938,0.0825389426251796,0.266676515340805,-0.2548597029613228,0.1622376897985801,0.2351924031972885,-0.0111552380425472,0.079833097709802,0.3128133714199066,-0.0313069395740413,0.1670066315958403,0.3269155323505401,-0.0021341645488015,-0.0196625149054935,0.4306079149246216,0.0021341645488015,0.0196625149054935,0.5318382978439331,0.277601230814143,-0.1691439351758661,0.6117857694625854,0.2845668666621935,-0.1593517900521746,0.6801344156265259,0.2920071240313636,0.1363932923611282,0.6682406067848206,0.286228544231108,0.1576039774664643,0.6826745867729187,bridge,1,YogaSinglePose-PTIT-main/dataset/bridge/br10_0012.jpg
-0.4798110989855576,-0.0157438854590343,0.5612449645996094,-0.4938043128614844,-0.0045471930376704,0.6397802233695984,-0.5026493790892922,0.0044956475335241,0.5275092124938965,-0.4886130273824173,0.0514725514127195,0.4638663232326507,-0.4900114174585172,0.077667368680431,0.4846334457397461,-0.3647905078663079,0.0200184111874439,0.6720906496047974,-0.4279380836309636,0.0875983829134091,0.5820385217666626,-0.2317109461356757,0.0330491405053965,0.2762628197669983,-0.3090832701612567,0.1469020998406341,0.1837245225906372,-0.0077139754850035,0.0711675905540761,0.2450557351112365,-0.0141157072069847,0.131898801041549,0.2986413836479187,0.0017160707741761,-0.0237743128283388,0.6057249903678894,-0.0017160707741761,0.0237743128283388,0.5942447185516357,0.289282035639965,-0.1927730713222109,0.5975157618522644,0.2934512067557594,-0.1910854572880904,0.6220208406448364,0.3172806221807515,0.1280881848504562,0.5492534041404724,0.3207365639116958,0.1443002483578156,0.647098183631897,bridge,1,YogaSinglePose-PTIT-main/dataset/bridge/br10_0013.jpg
-0.4865525410674231,-0.0040836266871927,0.6171109676361084,-0.5003317323819471,0.007511672755844,0.5516684055328369,-0.5043058005919338,0.0185467225353706,0.4707736670970917,-0.49892845285613,0.0730167583983973,0.4983783662319183,-0.504494888951157,0.0966230369645942,0.5850988626480103,-0.3746024632791013,0.0277019035785414,0.6486955881118774,-0.4158513282940914,0.0955160439489471,0.5665830373764038,-0.2217243937178277,0.0465462239164483,0.3165600001811981,-0.2670327576404703,0.1652084795048691,0.1935257464647293,-0.0056965162977659,0.0857667163345969,0.1928579360246658,-0.009033230853103,0.1721731466501028,0.3463239371776581,0.0036792241214197,-0.0255196508225122,0.5536734461784363,-0.0036790929921831,0.0255196508225122,0.622678279876709,0.2903803182227923,-0.1851623498785374,0.5459059476852417,0.2936662857635528,-0.1747318714445024,0.5620273351669312,0.3178652684793262,0.1465874722569464,0.543828010559082,0.3134898792406273,0.1670657940125243,0.6360991597175598,bridge,1,YogaSinglePose-PTIT-main/dataset/bridge/br10_0014.jpg
-0.484519972544189,-0.0132201499421023,0.6125634908676147,-0.4988120581234033,-0.002374763704145,0.6058359742164612,-0.499774586070859,0.0096312530694822,0.474093496799469,-0.5013366811437064,0.063533597291559,0.5343490242958069,-0.5032180388931351,0.0869197019792971,0.5868759751319885,-0.3788090291211941,0.0211569148946963,0.666434109210968,-0.4138126071909259,0.0872450031811827,0.5615989565849304,-0.2388918526901752,0.0585192837951871,0.2915194928646087,-0.2777104801447363,0.1587651670265027,0.2003630250692367,-0.0125558472282316,0.0772396212643422,0.2057058811187744,-0.0130006203286142,0.163887654535318,0.3533379733562469,-4.636029104718012e-05,-0.02390405432595,0.5917268395423889,4.636029104718012e-05,0.0239039893955704,0.6244267225265503,0.28720044470817,-0.1903231495714311,0.5623434782028198,0.2842296201191326,-0.190922327114545,0.560051441192627,0.3101072333335687,0.1349709099724865,0.5094176530838013,0.3122525330761441,0.1506374418274525,0.6116061806678772,bridge,1,YogaSinglePose-PTIT-main/dataset/bridge/br10_0015.jpg
-0.4666085273115805,-0.0087719298245614,0.5285419821739197,-0.4849916965867869,-0.0013582342954159,0.6601850390434265,-0.4865539134280263,0.0115891526807499,0.5055716037750244,-0.5006285853890853,0.0583867565971159,0.5888485908508301,-0.4862570316148206,0.0808986859887246,0.5907473564147949,-0.3819074037994687,0.0212792513630277,0.6141306161880493,-0.4102473705858158,0.0904828968242923,0.596383273601532,-0.2301534817123895,0.0526271257201703,0.2244418114423751,-0.2912103809674017,0.143335652722499,0.1738372445106506,-0.0158949285782762,0.0772439471674073,0.2145159542560577,-0.0235434699917429,0.1533935137508852,0.3610013723373413,0.0041304919269794,-0.0266025896753164,0.5382222533226013,-0.0041306156277349,0.0266025896753164,0.5945520401000977,0.2833312613456786,-0.2002970055139611,0.6006705164909363,0.2683095364004935,-0.1782093078633477,0.5271948575973511,0.2938701946122136,0.1274665776021227,0.5089804530143738,0.2839106756844517,0.1453770862905545,0.5801429748535156,bridge,1,YogaSinglePose-PTIT-main/dataset/bridge/br10_0016.jpg
-0.4535217089704493,0.0013522920386083,0.5007839202880859,-0.4874967257241909,0.0082777032197165,0.6132596731185913,-0.4908546241275587,0.0225883777421656,0.4404091238975525,-0.4986751469809222,0.0645076699839669,0.5828120112419128,-0.4878832857204989,0.0897714242384381,0.6557075381278992,-0.3779996901629938,0.0398008633082167,0.6483328342437744,-0.4103268780414901,0.0963646828622411,0.7484731078147888,-0.2296383764935574,0.0645166569270165,0.2412241250276565,-0.2578035774561015,0.1468506571208734,0.176949456334114,-0.0180077693033502,0.0807589777018306,0.2393620014190673,-0.0224232730249238,0.1389368036494882,0.3709417581558227,-0.0010715107908972,-0.0222929623507049,0.5280693173408508,0.0010715107908972,0.0222929623507049,0.6121499538421631,0.2557526113179769,-0.1661874617115618,0.5384911298751831,0.2614362455709513,-0.1560807334134922,0.5938020348548889,0.2797590436617421,0.1395423292987474,0.4937683045864105,0.2790644986982216,0.1592806923650226,0.5637524724006653,bridge,1,YogaSinglePose-PTIT-main/dataset/bridge/br10_0017.jpg
-0.46723002000528,-0.0117926779576454,0.5401695966720581,-0.4840666394587103,-0.0021339180782005,0.6550765633583069,-0.4933539881144531,0.0071739173285276,0.521983802318573,-0.4981522178523616,0.0568349650028775,0.6075192093849182,-0.4907749194343976,0.0826809724937901,0.5997961163520813,-0.3731803225079919,0.0156802489948081,0.6380248665809631,-0.4196420764259215,0.0912434003741255,0.7292454242706299,-0.1804855618491457,0.0723685753920514,0.2660704851150512,-0.3004109952457166,0.1571034577693418,0.3027523458003998,0.0081887547125182,0.0909477965917672,0.2132970094680786,-0.0227158645974401,0.1747096552377093,0.2261103391647339,0.0012192525050223,-0.0273692006580318,0.4864221811294555,-0.0012191232510728,0.0273692006580318,0.523992657661438,0.2901500412158531,-0.1918507969960089,0.5505726337432861,0.2973802486393598,-0.1786751664063815,0.6306493282318115,0.2999061293192226,0.1304297079862461,0.709443986415863,0.2928106045110275,0.1617156264470383,0.6711220145225525,bridge,1,YogaSinglePose-PTIT-main/dataset/bridge/br10_0018.jpg
-0.4522817479895359,0.0079539255407974,0.4272478818893432,-0.4849179728791948,0.0156502962229131,0.4223286211490631,-0.4872416625320908,0.0273285516973662,0.5830689668655396,-0.4945638976346357,0.0732911974203652,0.5100715160369873,-0.4827243608123782,0.0941511597823754,0.5981409549713135,-0.3815791007233747,0.051841583021315,0.599273145198822,-0.4048823052460009,0.0947140657379368,0.5607841610908508,-0.2195504104432304,0.0601526801918567,0.2802209556102752,-0.2766111940863918,0.1404716581696006,0.1870729625225067,-0.00594654544872,0.1053077428435464,0.2615306973457336,-0.0329715415037504,0.1695297898025766,0.2911719679832458,0.0010135031338033,-0.0196269184760708,0.4667977690696716,-0.0010136269582546,0.0196269184760708,0.4908868074417114,0.2818888398492468,-0.1660750876116035,0.6160290241241455,0.2728335577264562,-0.1580953446727122,0.4894227683544159,0.2953770373281965,0.1501684747745214,0.7047925591468811,0.309993647031746,0.1678083822807519,0.6056440472602844,bridge,1,YogaSinglePose-PTIT-main/dataset/bridge/br10_0019.jpg
-0.4703263898042934,0.0033965270243935,0.4776656329631805,-0.4890413990390779,0.0114663264414506,0.6206082105636597,-0.4887801646857396,0.0204324899867671,0.5667458176612854,-0.4975346983779148,0.0719942660560789,0.6224570870399475,-0.4843173811226051,0.0874150200144549,0.5723059177398682,-0.3878942199046765,0.0389180333677341,0.6530922055244446,-0.3995801633645543,0.1020924271163661,0.7591844797134399,-0.1604950601184322,0.0933329690064957,0.3933898508548736,-0.1967854962687026,0.1732931412770396,0.431127518415451,0.0129228731094665,0.0888833372418396,0.3145424127578735,-0.0021220637033482,0.1729097573433126,0.4801569581031799,0.0057017550444503,-0.0348925621174755,0.4822419285774231,-0.0057017550444503,0.0348925020636012,0.6271646022796631,0.2635065517275547,-0.1865996985896047,0.6777567267417908,0.250679164278274,-0.1655803621428783,0.5451126098632812,0.2768579692842449,0.1427944208749669,0.6082942485809326,0.2624189760634265,0.1591917709377082,0.6133146286010742,bridge,1,YogaSinglePose-PTIT-main/dataset/bridge/br10_0020.jpg
0.4623303774148593,-0.0068696481221317,0.5198631286621094,0.4776540393770526,0.0188736705509464,0.4767687022686004,0.4777228904911038,0.0091421863685375,0.6094191074371338,0.4780608253033487,0.1009979813784543,0.6512277722358704,0.4852778893747423,0.0698438681063792,0.5436955690383911,0.3963821843509742,0.097008905849276,0.7346615791320801,0.3888765099539593,0.0558596424891794,0.5945473313331604,0.2263614690542107,0.1538410985420988,0.2483570873737335,0.2014687438163622,0.1198955805133005,0.2901442945003509,0.0233100525801002,0.1578155008830367,0.4075100123882293,0.0225190548632624,0.099718479363889,0.4626275897026062,-0.00547027744671,0.0139884018323143,0.6284341216087341,0.00547027744671,-0.0139884018323143,0.6149117350578308,-0.2167724276684127,-0.1798886036944689,0.6000240445137024,-0.2050504126305111,-0.1875430980814453,0.3856349587440491,-0.2256468283515625,0.1350941817634139,0.4483791589736938,-0.1995259008226509,0.12022482428328,0.5929223299026489,bridge,1,YogaSinglePose-PTIT-main/dataset/bridge/br10_aug0_0000.jpg
0.4571083980190668,0.0085778526190683,0.4028308093547821,0.4766241142671129,0.029342273134785,0.5778080224990845,0.4823422437100953,0.018878332200357,0.457179456949234,0.4686775549907326,0.0962875712648494,0.598672091960907,0.4804457847348688,0.0710876359854489,0.6112049221992493,0.3920449631207126,0.091922566014017,0.6751008033752441,0.393622839814527,0.0588290770531111,0.6227585077285767,0.178670556852993,0.1354028469793361,0.2299981564283371,0.1938391558666967,0.0904325930085977,0.2871823012828827,0.0466633602186288,0.1226745904360979,0.3055713772773742,0.0444750961155088,0.0803200473428853,0.4354817569255829,-0.0087790653689715,0.0107883395647601,0.6240008473396301,0.008779175111404,-0.0107883395647601,0.6299332976341248,-0.1854435305567172,-0.1618219109408609,0.4608001112937927,-0.1749612626360694,-0.1641758312457693,0.4936218559741974,-0.2259731667406627,0.1260088947613283,0.5555764436721802,-0.2041951651188068,0.1158228216658723,0.6143282651901245,bridge,1,YogaSinglePose-PTIT-main/dataset/bridge/br10_aug0_0001.jpg
0.4545063028150115,-0.0005263903266354,0.4903475344181061,0.4699936923340116,0.0243888414687473,0.4437853097915649,0.4725069869772557,0.0171425568110473,0.4136028587818146,0.4689452670902535,0.0960948518850163,0.3886864483356476,0.4780259608930292,0.0728272491729084,0.5569818615913391,0.3850413181088505,0.0942118631722974,0.6549158692359924,0.3995670555428484,0.0619594973438632,0.562644898891449,0.1800412381898778,0.1566271150346712,0.2930501401424408,0.1834217060348456,0.1286719749150747,0.3537453711032867,0.031314836011503,0.1274233125108929,0.3842266499996185,0.0346819025964313,0.0729254134026978,0.3587672114372253,-0.0099126886968956,0.0098510429007139,0.7120048999786377,0.0099126886968956,-0.0098510429007139,0.6797273755073547,-0.2073737781034718,-0.1758108512654872,0.5317384004592896,-0.1972170189581064,-0.1744521310132308,0.481878250837326,-0.2435791247734785,0.1277208204837701,0.7201216816902161,-0.2166863695435147,0.105314918792203,0.6266330480575562,bridge,1,YogaSinglePose-PTIT-main/dataset/bridge/br10_aug0_0002.jpg
0.4446370329361332,-0.0068503065162186,0.4706090092658996,0.4600511389186427,0.0157643867870338,0.3942814767360687,0.4614283010259513,0.0062754586802132,0.4105778634548187,0.4630226448908675,0.0798799427996862,0.4387857913970947,0.4690386342823319,0.0603482457512792,0.4948229193687439,0.3906809878979979,0.0790245639679599,0.6970471143722534,0.3983407751364634,0.0530543304510706,0.5115799307823181,0.2063678566622282,0.1305278227884387,0.2577311992645263,0.219940677103791,0.0975852342663578,0.2647931277751922,0.0406355274343777,0.1092018871289447,0.3743403851985931,0.0582988048985701,0.0740089235990682,0.2712005376815796,-0.0092516146396916,0.0079219918138342,0.6961575150489807,0.0092516146396916,-0.0079219918138342,0.5535985231399536,-0.1976157053593017,-0.1782342302520511,0.5328308343887329,-0.1923994043639856,-0.1766272493629517,0.5025711059570312,-0.2309456104667383,0.1177194602513619,0.6923617124557495,-0.2138363926602413,0.1044274990399144,0.5840452909469604,bridge,1,YogaSinglePose-PTIT-main/dataset/bridge/br10_aug0_0003.jpg
